FID,Point_ID,BUFF_DIST,KEEP
374,P375,5000.000000000000000,1
375,P376,5000.000000000000000,1
376,P377,5000.000000000000000,1
377,P378,5000.000000000000000,1
378,P379,5000.000000000000000,1
379,P380,5000.000000000000000,1
380,P381,5000.000000000000000,1
381,P382,5000.000000000000000,1
382,P383,5000.000000000000000,1
383,P384,5000.000000000000000,1
384,P385,5000.000000000000000,1
385,P386,5000.000000000000000,1
386,P387,5000.000000000000000,1
387,P388,5000.000000000000000,1
388,P389,5000.000000000000000,1
389,P390,5000.000000000000000,1
390,P391,5000.000000000000000,1
391,P392,5000.000000000000000,1
392,P393,5000.000000000000000,1
393,P394,5000.000000000000000,1
394,P395,5000.000000000000000,1
395,P396,5000.000000000000000,1
396,P397,5000.000000000000000,1
397,P398,5000.000000000000000,1
398,P399,5000.000000000000000,1
399,P400,5000.000000000000000,1
400,P401,5000.000000000000000,1
401,P402,5000.000000000000000,1
402,P403,5000.000000000000000,1
403,P404,5000.000000000000000,1
404,P405,5000.000000000000000,1
405,P406,5000.000000000000000,1
406,P407,5000.000000000000000,1
407,P408,5000.000000000000000,1
408,P409,5000.000000000000000,1
409,P410,5000.000000000000000,1
410,P411,5000.000000000000000,1
411,P412,5000.000000000000000,1
412,P413,5000.000000000000000,1
413,P414,5000.000000000000000,1
414,P415,5000.000000000000000,1
415,P416,5000.000000000000000,1
416,P417,5000.000000000000000,1
417,P418,5000.000000000000000,1
418,P419,5000.000000000000000,1
419,P420,5000.000000000000000,1
420,P421,5000.000000000000000,1
421,P422,5000.000000000000000,1
422,P423,5000.000000000000000,1
423,P424,5000.000000000000000,1
424,P425,5000.000000000000000,1
425,P426,5000.000000000000000,1
426,P427,5000.000000000000000,1
427,P428,5000.000000000000000,1
428,P429,5000.000000000000000,1
429,P430,5000.000000000000000,1
430,P431,5000.000000000000000,1
431,P432,5000.000000000000000,1
432,P433,5000.000000000000000,1
433,P434,5000.000000000000000,1
434,P435,5000.000000000000000,1
435,P436,5000.000000000000000,1
436,P437,5000.000000000000000,1
437,P438,5000.000000000000000,1
438,P439,5000.000000000000000,1
439,P440,5000.000000000000000,1
440,P441,5000.000000000000000,1
441,P442,5000.000000000000000,1
442,P443,5000.000000000000000,1
443,P444,5000.000000000000000,1
444,P445,5000.000000000000000,1
445,P446,5000.000000000000000,1
446,P447,5000.000000000000000,1
447,P448,5000.000000000000000,1
448,P449,5000.000000000000000,1
449,P450,5000.000000000000000,1
450,P451,5000.000000000000000,1
451,P452,5000.000000000000000,1
452,P453,5000.000000000000000,1
453,P454,5000.000000000000000,1
454,P455,5000.000000000000000,1
455,P456,5000.000000000000000,1
456,P457,5000.000000000000000,1
457,P458,5000.000000000000000,1
458,P459,5000.000000000000000,1
459,P460,5000.000000000000000,1
460,P461,5000.000000000000000,1
461,P462,5000.000000000000000,1
462,P463,5000.000000000000000,1
463,P464,5000.000000000000000,1
464,P465,5000.000000000000000,1
465,P466,5000.000000000000000,1
466,P467,5000.000000000000000,1
467,P468,5000.000000000000000,1
468,P469,5000.000000000000000,1
469,P470,5000.000000000000000,1
470,P471,5000.000000000000000,1
471,P472,5000.000000000000000,1
472,P473,5000.000000000000000,1
473,P474,5000.000000000000000,1
474,P475,5000.000000000000000,1
475,P476,5000.000000000000000,1
476,P477,5000.000000000000000,1
477,P478,5000.000000000000000,1
478,P479,5000.000000000000000,1
479,P480,5000.000000000000000,1
480,P481,5000.000000000000000,1
481,P482,5000.000000000000000,1
482,P483,5000.000000000000000,1
483,P484,5000.000000000000000,1
484,P485,5000.000000000000000,1
485,P486,5000.000000000000000,1
486,P487,5000.000000000000000,1
487,P488,5000.000000000000000,1
488,P489,5000.000000000000000,1
489,P490,5000.000000000000000,1
490,P491,5000.000000000000000,1
491,P492,5000.000000000000000,1
492,P493,5000.000000000000000,1
493,P494,5000.000000000000000,1
494,P495,5000.000000000000000,1
495,P496,5000.000000000000000,1
496,P497,5000.000000000000000,1
497,P498,5000.000000000000000,1
498,P499,5000.000000000000000,1
499,P500,5000.000000000000000,1
500,P501,5000.000000000000000,1
501,P502,5000.000000000000000,1
502,P503,5000.000000000000000,1
503,P504,5000.000000000000000,1
504,P505,5000.000000000000000,1
505,P506,5000.000000000000000,1
506,P507,5000.000000000000000,1
507,P508,5000.000000000000000,1
508,P509,5000.000000000000000,1
509,P510,5000.000000000000000,1
510,P511,5000.000000000000000,1
511,P512,5000.000000000000000,1
512,P513,5000.000000000000000,1
513,P514,5000.000000000000000,1
514,P515,5000.000000000000000,1
515,P516,5000.000000000000000,1
516,P517,5000.000000000000000,1
517,P518,5000.000000000000000,1
518,P519,5000.000000000000000,1
519,P520,5000.000000000000000,1
520,P521,5000.000000000000000,1
521,P522,5000.000000000000000,1
522,P523,5000.000000000000000,1
523,P524,5000.000000000000000,1
524,P525,5000.000000000000000,1
525,P526,5000.000000000000000,1
526,P527,5000.000000000000000,1
527,P528,5000.000000000000000,1
528,P529,5000.000000000000000,1
529,P530,5000.000000000000000,1
530,P531,5000.000000000000000,1
531,P532,5000.000000000000000,1
532,P533,5000.000000000000000,1
533,P534,5000.000000000000000,1
534,P535,5000.000000000000000,1
535,P536,5000.000000000000000,1
536,P537,5000.000000000000000,1
537,P538,5000.000000000000000,1
538,P539,5000.000000000000000,1
539,P540,5000.000000000000000,1
540,P541,5000.000000000000000,1
541,P542,5000.000000000000000,1
542,P543,5000.000000000000000,1
543,P544,5000.000000000000000,1
544,P545,5000.000000000000000,1
545,P546,5000.000000000000000,1
546,P547,5000.000000000000000,1
547,P548,5000.000000000000000,1
548,P549,5000.000000000000000,1
549,P550,5000.000000000000000,1
550,P551,5000.000000000000000,1
551,P552,5000.000000000000000,1
552,P553,5000.000000000000000,1
553,P554,5000.000000000000000,1
554,P555,5000.000000000000000,1
555,P556,5000.000000000000000,1
556,P557,5000.000000000000000,1
557,P558,5000.000000000000000,1
558,P559,5000.000000000000000,1
559,P560,5000.000000000000000,1
560,P561,5000.000000000000000,1
561,P562,5000.000000000000000,1
562,P563,5000.000000000000000,1
563,P564,5000.000000000000000,1
564,P565,5000.000000000000000,1
565,P566,5000.000000000000000,1
566,P567,5000.000000000000000,1
567,P568,5000.000000000000000,1
568,P569,5000.000000000000000,1
569,P570,5000.000000000000000,1
570,P571,5000.000000000000000,1
571,P572,5000.000000000000000,1
572,P573,5000.000000000000000,1
573,P574,5000.000000000000000,1
574,P575,5000.000000000000000,1
575,P576,5000.000000000000000,1
576,P577,5000.000000000000000,1
577,P578,5000.000000000000000,1
578,P579,5000.000000000000000,1
579,P580,5000.000000000000000,1
580,P581,5000.000000000000000,1
581,P582,5000.000000000000000,1
582,P583,5000.000000000000000,1
583,P584,5000.000000000000000,1
584,P585,5000.000000000000000,1
585,P586,5000.000000000000000,1
586,P587,5000.000000000000000,1
587,P588,5000.000000000000000,1
588,P589,5000.000000000000000,1
589,P590,5000.000000000000000,1
590,P591,5000.000000000000000,1
591,P592,5000.000000000000000,1
592,P593,5000.000000000000000,1
593,P594,5000.000000000000000,1
594,P595,5000.000000000000000,0
595,P596,5000.000000000000000,1
596,P597,5000.000000000000000,1
597,P598,5000.000000000000000,0
598,P599,5000.000000000000000,1
599,P600,5000.000000000000000,1
600,P601,5000.000000000000000,1
601,P602,5000.000000000000000,1
602,P603,5000.000000000000000,1
603,P604,5000.000000000000000,1
604,P605,5000.000000000000000,1
605,P606,5000.000000000000000,1
606,P607,5000.000000000000000,1
607,P608,5000.000000000000000,1
608,P609,5000.000000000000000,1
609,P610,5000.000000000000000,1
610,P611,5000.000000000000000,1
611,P612,5000.000000000000000,1
612,P613,5000.000000000000000,1
613,P614,5000.000000000000000,1
614,P615,5000.000000000000000,1
615,P616,5000.000000000000000,1
616,P617,5000.000000000000000,1
617,P618,5000.000000000000000,1
618,P619,5000.000000000000000,1
619,P620,5000.000000000000000,1
620,P621,5000.000000000000000,1
621,P622,5000.000000000000000,1
622,P623,5000.000000000000000,1
623,P624,5000.000000000000000,1
624,P625,5000.000000000000000,1
625,P626,5000.000000000000000,1
626,P627,5000.000000000000000,1
627,P628,5000.000000000000000,1
628,P629,5000.000000000000000,1
629,P630,5000.000000000000000,1
630,P631,5000.000000000000000,1
631,P632,5000.000000000000000,1
632,P633,5000.000000000000000,1
633,P634,5000.000000000000000,1
634,P635,5000.000000000000000,1
635,P636,5000.000000000000000,1
636,P637,5000.000000000000000,1
637,P638,5000.000000000000000,1
638,P639,5000.000000000000000,1
639,P640,5000.000000000000000,1
640,P641,5000.000000000000000,1
641,P642,5000.000000000000000,1
642,P643,5000.000000000000000,1
643,P644,5000.000000000000000,1
644,P645,5000.000000000000000,1
645,P646,5000.000000000000000,1
646,P647,5000.000000000000000,1
647,P648,5000.000000000000000,1
648,P649,5000.000000000000000,1
649,P650,5000.000000000000000,1
650,P651,5000.000000000000000,1
651,P652,5000.000000000000000,1
652,P653,5000.000000000000000,1
653,P654,5000.000000000000000,1
654,P655,5000.000000000000000,1
655,P656,5000.000000000000000,1
656,P657,5000.000000000000000,1
657,P658,5000.000000000000000,1
658,P659,5000.000000000000000,1
659,P660,5000.000000000000000,1
660,P661,5000.000000000000000,1
661,P662,5000.000000000000000,1
662,P663,5000.000000000000000,1
663,P664,5000.000000000000000,1
664,P665,5000.000000000000000,1
665,P666,5000.000000000000000,1
666,P667,5000.000000000000000,1
667,P668,5000.000000000000000,1
668,P669,5000.000000000000000,1
669,P670,5000.000000000000000,1
670,P671,5000.000000000000000,1
671,P672,5000.000000000000000,1
672,P673,5000.000000000000000,1
673,P674,5000.000000000000000,1
674,P675,5000.000000000000000,1
675,P676,5000.000000000000000,1
676,P677,5000.000000000000000,1
677,P678,5000.000000000000000,1
678,P679,5000.000000000000000,1
679,P680,5000.000000000000000,1
680,P681,5000.000000000000000,1
681,P682,5000.000000000000000,1
682,P683,5000.000000000000000,1
683,P684,5000.000000000000000,1
684,P685,5000.000000000000000,1
685,P686,5000.000000000000000,1
686,P687,5000.000000000000000,1
687,P688,5000.000000000000000,1
688,P689,5000.000000000000000,1
689,P690,5000.000000000000000,1
690,P691,5000.000000000000000,1
691,P692,5000.000000000000000,1
692,P693,5000.000000000000000,1
693,P694,5000.000000000000000,1
694,P695,5000.000000000000000,1
695,P696,5000.000000000000000,1
696,P697,5000.000000000000000,1
697,P698,5000.000000000000000,1
698,P699,5000.000000000000000,1
699,P700,5000.000000000000000,1
700,P701,5000.000000000000000,1
701,P702,5000.000000000000000,1
702,P703,5000.000000000000000,1
703,P704,5000.000000000000000,1
704,P705,5000.000000000000000,1
705,P706,5000.000000000000000,1
706,P707,5000.000000000000000,1
707,P708,5000.000000000000000,1
708,P709,5000.000000000000000,1
709,P710,5000.000000000000000,1
710,P711,5000.000000000000000,1
711,P712,5000.000000000000000,1
712,P713,5000.000000000000000,1
713,P714,5000.000000000000000,1
714,P715,5000.000000000000000,1
715,P716,5000.000000000000000,1
716,P717,5000.000000000000000,1
717,P718,5000.000000000000000,1
718,P719,5000.000000000000000,1
719,P720,5000.000000000000000,1
720,P721,5000.000000000000000,1
721,P722,5000.000000000000000,1
722,P723,5000.000000000000000,1
723,P724,5000.000000000000000,1
724,P725,5000.000000000000000,1
725,P726,5000.000000000000000,1
726,P727,5000.000000000000000,1
727,P728,5000.000000000000000,1
728,P729,5000.000000000000000,1
729,P730,5000.000000000000000,1
730,P731,5000.000000000000000,1
731,P732,5000.000000000000000,1
732,P733,5000.000000000000000,1
733,P734,5000.000000000000000,1
734,P735,5000.000000000000000,1
735,P736,5000.000000000000000,1
736,P737,5000.000000000000000,1
737,P738,5000.000000000000000,1
738,P739,5000.000000000000000,1
739,P740,5000.000000000000000,1
740,P741,5000.000000000000000,1
741,P742,5000.000000000000000,1
742,P743,5000.000000000000000,1
743,P744,5000.000000000000000,1
744,P745,5000.000000000000000,1
745,P746,5000.000000000000000,1
746,P747,5000.000000000000000,1
747,P748,5000.000000000000000,1
748,P749,5000.000000000000000,1
749,P750,5000.000000000000000,1
750,P751,5000.000000000000000,1
751,P752,5000.000000000000000,1
752,P753,5000.000000000000000,1
753,P754,5000.000000000000000,1
754,P755,5000.000000000000000,1
755,P756,5000.000000000000000,1
756,P757,5000.000000000000000,1
757,P758,5000.000000000000000,1
758,P759,5000.000000000000000,1
759,P760,5000.000000000000000,1
760,P761,5000.000000000000000,1
761,P762,5000.000000000000000,1
762,P763,5000.000000000000000,1
763,P764,5000.000000000000000,1
764,P765,5000.000000000000000,1
765,P766,5000.000000000000000,1
766,P767,5000.000000000000000,1
767,P768,5000.000000000000000,1
768,P769,5000.000000000000000,1
769,P770,5000.000000000000000,1
770,P771,5000.000000000000000,1
771,P772,5000.000000000000000,1
772,P773,5000.000000000000000,1
773,P774,5000.000000000000000,1
774,P775,5000.000000000000000,1
775,P776,5000.000000000000000,1
776,P777,5000.000000000000000,1
777,P778,5000.000000000000000,1
778,P779,5000.000000000000000,1
779,P780,5000.000000000000000,1
780,P781,5000.000000000000000,1
781,P782,5000.000000000000000,1
782,P783,5000.000000000000000,1
783,P784,5000.000000000000000,1
784,P785,5000.000000000000000,1
785,P786,5000.000000000000000,1
786,P787,5000.000000000000000,1
787,P788,5000.000000000000000,1
788,P789,5000.000000000000000,1
789,P790,5000.000000000000000,1
790,P791,5000.000000000000000,1
791,P792,5000.000000000000000,1
792,P793,5000.000000000000000,1
793,P794,5000.000000000000000,1
794,P795,5000.000000000000000,1
795,P796,5000.000000000000000,1
796,P797,5000.000000000000000,1
797,P798,5000.000000000000000,1
798,P799,5000.000000000000000,1
799,P800,5000.000000000000000,1
800,P801,5000.000000000000000,1
801,P802,5000.000000000000000,1
802,P803,5000.000000000000000,1
803,P804,5000.000000000000000,1
804,P805,5000.000000000000000,1
805,P806,5000.000000000000000,1
806,P807,5000.000000000000000,1
807,P808,5000.000000000000000,1
808,P809,5000.000000000000000,1
809,P810,5000.000000000000000,1
810,P811,5000.000000000000000,1
811,P812,5000.000000000000000,1
812,P813,5000.000000000000000,1
813,P814,5000.000000000000000,1
814,P815,5000.000000000000000,1
815,P816,5000.000000000000000,1
816,P817,5000.000000000000000,1
817,P818,5000.000000000000000,1
818,P819,5000.000000000000000,1
819,P820,5000.000000000000000,1
820,P821,5000.000000000000000,1
821,P822,5000.000000000000000,1
822,P823,5000.000000000000000,1
823,P824,5000.000000000000000,1
824,P825,5000.000000000000000,1
825,P826,5000.000000000000000,1
826,P827,5000.000000000000000,1
827,P828,5000.000000000000000,1
828,P829,5000.000000000000000,1
829,P830,5000.000000000000000,1
830,P831,5000.000000000000000,1
831,P832,5000.000000000000000,1
832,P833,5000.000000000000000,1
833,P834,5000.000000000000000,1
834,P835,5000.000000000000000,1
835,P836,5000.000000000000000,1
836,P837,5000.000000000000000,1
837,P838,5000.000000000000000,1
838,P839,5000.000000000000000,1
839,P840,5000.000000000000000,1
840,P841,5000.000000000000000,1
841,P842,5000.000000000000000,1
842,P843,5000.000000000000000,1
843,P844,5000.000000000000000,1
844,P845,5000.000000000000000,1
845,P846,5000.000000000000000,1
846,P847,5000.000000000000000,1
847,P848,5000.000000000000000,1
848,P849,5000.000000000000000,1
849,P850,5000.000000000000000,1
850,P851,5000.000000000000000,1
851,P852,5000.000000000000000,1
852,P853,5000.000000000000000,1
853,P854,5000.000000000000000,1
854,P855,5000.000000000000000,1
855,P856,5000.000000000000000,1
856,P857,5000.000000000000000,1
857,P858,5000.000000000000000,1
858,P859,5000.000000000000000,1
859,P860,5000.000000000000000,1
860,P861,5000.000000000000000,1
861,P862,5000.000000000000000,1
862,P863,5000.000000000000000,1
863,P864,5000.000000000000000,1
864,P865,5000.000000000000000,1
865,P866,5000.000000000000000,1
866,P867,5000.000000000000000,1
867,P868,5000.000000000000000,1
868,P869,5000.000000000000000,1
869,P870,5000.000000000000000,1
870,P871,5000.000000000000000,1
871,P872,5000.000000000000000,1
